codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11231894,EVENTOS / EX-363 (9.5 - 9.5),BADAJOZ,1,ALVARADO - LA RISCA,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-363 </span> </b> en el <b> km 9.5</b> en <b>ALVARADO - LA RISCA (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.788441,9.5,ORDEN PÚBLICO,EX-363,08:38,1,Extremadura,9.5,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.795822,NEGRO
11232030,EVENTOS / N-432 (31.0 - 31.0),BADAJOZ,1,ALMENDRAL,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-432 </span> </b> en el <b> km 31</b> en <b>ALMENDRAL (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.8179617,31,ORDEN PÚBLICO,N-432,08:53,1,Extremadura,31,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.639084,NEGRO
11232594,EVENTOS / EX-105 (127.5 - 127.5),BADAJOZ,1,VALVERDE DE LEGANES,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-105 </span> </b> en el <b> km 127.5</b> en <b>VALVERDE DE LEGANES (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.97973,127.5,ORDEN PÚBLICO,EX-105,10:46,1,Extremadura,127.5,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.66692,NEGRO
11232200,EVENTOS / EX-105 (112.0 - 112.0),BADAJOZ,1,ALMENDRAL,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-105 </span> </b> en el <b> km 112</b> en <b>ALMENDRAL (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.821511,112,ORDEN PÚBLICO,EX-105,09:44,1,Extremadura,112,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.617016,NEGRO
11231897,EVENTOS / N-435 (34.0 - 34.0),BADAJOZ,1,ALMENDRAL,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-435 </span> </b> en el <b> km 34</b> en <b>ALMENDRAL (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.8175526,34,ORDEN PÚBLICO,N-435,08:40,1,Extremadura,34,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.614315,NEGRO
11232881,EVENTOS / EX-107 (62.9 - 62.9),BADAJOZ,1,VILLANUEVA DEL FRESNO,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-107 </span> </b> en el <b> km 62.9</b> en <b>VILLANUEVA DEL FRESNO (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-7.160421,62.9,ORDEN PÚBLICO,EX-107,11:27,1,Extremadura,62.9,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.38022,NEGRO
11233886,EVENTOS / EX-206 (48.7 - 48.75),CÁCERES,1,ALMOHARIN,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  - <b>CRUCE</b> de la carretera  <b> <span style=""color:#ab3000"">EX-206 </span> </b> a la altura de <b>ALMOHARIN (CÁCERES)</b> desde el <b> km 48.7</b> al <b> km 48.75</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTES INTERMITENTES</b></span>",?,-6.039911,48.75,ORDEN PÚBLICO,EX-206,13:32,1,Extremadura,48.7,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,39.17081,NO APLICA
11232573,EVENTOS / EX-109 (60.2 - 60.3),CÁCERES,1,ACEBO,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-109 </span> </b> a la altura de <b>ACEBO (CÁCERES)</b> desde el <b> km 60.2</b> al <b> km 60.3</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTES INTERMITENTES</b></span>",?,-6.675475,60.3,ORDEN PÚBLICO,EX-109,10:37,1,Extremadura,60.2,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,40.182793,NO APLICA
11233850,EVENTOS / N-630 (479.0 - 478.9),CÁCERES,1,PRADOCHANO,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  - <b>CRUCE</b> de la carretera  <b> <span style=""color:#ab3000"">N-630 </span> </b> a la altura de <b>PRADOCHANO (CÁCERES)</b> desde el <b> km 479</b> al <b> km 478.9</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTES INTERMITENTES</b></span>",?,-6.151676,478.9,ORDEN PÚBLICO,N-630,13:18,1,Extremadura,479,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,39.98187,NO APLICA
11232849,EVENTOS / EX-A1 (98.0 - 98.5),CÁCERES,1,MORALEJA,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-A1 </span> </b> a la altura de <b>MORALEJA (CÁCERES)</b> desde el <b> km 98</b> al <b> km 98.5</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>UN SOLO CARRIL CON TRÁFICO ALTERNADO</b></span>",?,-6.662452,98.5,ORDEN PÚBLICO,EX-A1,11:21,1,Extremadura,98,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,40.041405,NO APLICA
